postal_code,locality,municipality_code,municipality_name
11576,Stockholm,0180,Stockholms kommun
11577,Stockholm,0180,Stockholms kommun
11578,Stockholm,0180,Stockholms kommun
11579,Stockholm,0180,Stockholms kommun
11580,Stockholm,0180,Stockholms kommun
11582,Stockholm,0180,Stockholms kommun
11583,Stockholm,0180,Stockholms kommun
11584,Stockholm,0180,Stockholms kommun
11587,Stockholm,0180,Stockholms kommun
11588,Stockholm,0180,Stockholms kommun
11589,Stockholm,0180,Stockholms kommun
11591,Stockholm,0180,Stockholms kommun
11597,Stockholm,0180,Stockholms kommun
11599,Stockholm,0180,Stockholms kommun
11601,Stockholm,0180,Stockholms kommun
11618,Stockholm,0180,Stockholms kommun
11620,Stockholm,0180,Stockholms kommun
11621,Stockholm,0180,Stockholms kommun
11622,Stockholm,0180,Stockholms kommun
11623,Stockholm,0180,Stockholms kommun
11624,Stockholm,0180,Stockholms kommun
11625,Stockholm,0180,Stockholms kommun
11628,Stockholm,0180,Stockholms kommun
11629,Stockholm,0180,Stockholms kommun
11630,Stockholm,0180,Stockholms kommun
11631,Stockholm,0180,Stockholms kommun
11632,Stockholm,0180,Stockholms kommun
11633,Stockholm,0180,Stockholms kommun
11634,Stockholm,0180,Stockholms kommun
11635,Stockholm,0180,Stockholms kommun
11636,Stockholm,0180,Stockholms kommun
11637,Stockholm,0180,Stockholms kommun
11638,Stockholm,0180,Stockholms kommun
11639,Stockholm,0180,Stockholms kommun
11640,Stockholm,0180,Stockholms kommun
11641,Stockholm,0180,Stockholms kommun
11642,Stockholm,0180,Stockholms kommun
11643,Stockholm,0180,Stockholms kommun
11644,Stockholm,0180,Stockholms kommun
11645,Stockholm,0180,Stockholms kommun
11646,Stockholm,0180,Stockholms kommun
11647,Stockholm,0180,Stockholms kommun
11648,Stockholm,0180,Stockholms kommun
11649,Stockholm,0180,Stockholms kommun
11650,Stockholm,0180,Stockholms kommun
11661,Stockholm,0180,Stockholms kommun
11662,Stockholm,0180,Stockholms kommun
11663,Stockholm,0180,Stockholms kommun
11664,Stockholm,0180,Stockholms kommun
11665,Stockholm,0180,Stockholms kommun
11666,Stockholm,0180,Stockholms kommun
11667,Stockholm,0180,Stockholms kommun
11668,Stockholm,0180,Stockholms kommun
11674,Stockholm,0180,Stockholms kommun
11681,Stockholm,0180,Stockholms kommun
11691,Stockholm,0180,Stockholms kommun
11692,Stockholm,0180,Stockholms kommun
11701,Stockholm,0180,Stockholms kommun
11705,Stockholm,0180,Stockholms kommun
11718,Stockholm,0180,Stockholms kommun
11726,Stockholm,0180,Stockholms kommun
11727,Stockholm,0180,Stockholms kommun
11728,Stockholm,0180,Stockholms kommun
11729,Stockholm,0180,Stockholms kommun
11730,Stockholm,0180,Stockholms kommun
11731,Stockholm,0180,Stockholms kommun
11732,Stockholm,0180,Stockholms kommun
11733,Stockholm,0180,Stockholms kommun
11734,Stockholm,0180,Stockholms kommun
11736,Stockholm,0180,Stockholms kommun
11737,Stockholm,0180,Stockholms kommun
11738,Stockholm,0180,Stockholms kommun
11739,Stockholm,0180,Stockholms kommun
11740,Stockholm,0180,Stockholms kommun
11741,Stockholm,0180,Stockholms kommun
11743,Stockholm,0180,Stockholms kommun
11750,Stockholm,0180,Stockholms kommun
11754,Stockholm,0180,Stockholms kommun
11755,Stockholm,0180,Stockholms kommun
11756,Stockholm,0180,Stockholms kommun
11757,Stockholm,0180,Stockholms kommun
11758,Stockholm,0180,Stockholms kommun
11759,Stockholm,0180,Stockholms kommun
11760,Stockholm,0180,Stockholms kommun
11761,Stockholm,0180,Stockholms kommun
11762,Stockholm,0180,Stockholms kommun
11763,Stockholm,0180,Stockholms kommun
11764,Stockholm,0180,Stockholms kommun
11765,Stockholm,0180,Stockholms kommun
11766,Stockholm,0180,Stockholms kommun
11767,Stockholm,0180,Stockholms kommun
11768,Stockholm,0180,Stockholms kommun
11769,Stockholm,0180,Stockholms kommun
11770,Stockholm,0180,Stockholms kommun
11771,Stockholm,0180,Stockholms kommun
11785,Stockholm,0180,Stockholms kommun
11788,Stockholm,0180,Stockholms kommun
11794,Stockholm,0180,Stockholms kommun
11797,Stockholm,0180,Stockholms kommun
11798,Stockholm,0180,Stockholms kommun
11799,Stockholm,0180,Stockholms kommun
11801,Stockholm,0180,Stockholms kommun
11805,Stockholm,0180,Stockholms kommun
11818,Stockholm,0180,Stockholms kommun
11821,Stockholm,0180,Stockholms kommun
11822,Stockholm,0180,Stockholms kommun
11823,Stockholm,0180,Stockholms kommun
11824,Stockholm,0180,Stockholms kommun
11825,Stockholm,0180,Stockholms kommun
11826,Stockholm,0180,Stockholms kommun
11827,Stockholm,0180,Stockholms kommun
11828,Stockholm,0180,Stockholms kommun
11829,Stockholm,0180,Stockholms kommun
11830,Stockholm,0180,Stockholms kommun
11842,Stockholm,0180,Stockholms kommun
11846,Stockholm,0180,Stockholms kommun
11847,Stockholm,0180,Stockholms kommun
11848,Stockholm,0180,Stockholms kommun
11849,Stockholm,0180,Stockholms kommun
11850,Stockholm,0180,Stockholms kommun
11851,Stockholm,0180,Stockholms kommun
11852,Stockholm,0180,Stockholms kommun
11853,Stockholm,0180,Stockholms kommun
11854,Stockholm,0180,Stockholms kommun
11855,Stockholm,0180,Stockholms kommun
11856,Stockholm,0180,Stockholms kommun
11857,Stockholm,0180,Stockholms kommun
11858,Stockholm,0180,Stockholms kommun
11859,Stockholm,0180,Stockholms kommun
11860,Stockholm,0180,Stockholms kommun
11862,Stockholm,0180,Stockholms kommun
11863,Stockholm,0180,Stockholms kommun
11865,Stockholm,0180,Stockholms kommun
11866,Stockholm,0180,Stockholms kommun
11867,Stockholm,0180,Stockholms kommun
11869,Stockholm,0180,Stockholms kommun
11872,Stockholm,0180,Stockholms kommun
11882,Stockholm,0180,Stockholms kommun
11883,Stockholm,0180,Stockholms kommun
11885,Stockholm,0180,Stockholms kommun
11886,Stockholm,0180,Stockholms kommun
11888,Stockholm,0180,Stockholms kommun
11890,Stockholm,0180,Stockholms kommun
11891,Stockholm,0180,Stockholms kommun
11892,Stockholm,0180,Stockholms kommun
11893,Stockholm,0180,Stockholms kommun
11894,Stockholm,0180,Stockholms kommun
11895,Stockholm,0180,Stockholms kommun
12000,Stockholm,0180,Stockholms kommun
12001,Stockholm,0180,Stockholms kommun
12002,Årsta,0180,Stockholms kommun
12004,Årsta,0180,Stockholms kommun
12006,Stockholm,0180,Stockholms kommun
12007,Stockholm,0180,Stockholms kommun
12008,Stockholm,0180,Stockholms kommun
12009,Stockholm,0180,Stockholms kommun
12010,Årsta,0180,Stockholms kommun
12011,Stockholm,0180,Stockholms kommun
12012,Stockholm,0180,Stockholms kommun
12020,Stockholm,0180,Stockholms kommun
12021,Stockholm,0180,Stockholms kommun
12023,Stockholm,0180,Stockholms kommun
12024,Stockholm,0180,Stockholms kommun
12025,Stockholm,0180,Stockholms kommun
12030,Stockholm,0180,Stockholms kommun
12031,Stockholm,0180,Stockholms kommun
12032,Stockholm,0180,Stockholms kommun
12038,Årsta,0180,Stockholms kommun
12040,Årsta,0180,Stockholms kommun
12047,Enskede Gård,0180,Stockholms kommun
12048,Enskede Gård,0180,Stockholms kommun
12050,Årsta,0180,Stockholms kommun
12051,Årsta,0180,Stockholms kommun
12052,Årsta,0180,Stockholms kommun
12053,Årsta,0180,Stockholms kommun
12054,Årsta,0180,Stockholms kommun
12055,Årsta,0180,Stockholms kommun
12056,Årsta,0180,Stockholms kommun
12057,Årsta,0180,Stockholms kommun
12058,Årsta,0180,Stockholms kommun
12059,Årsta,0180,Stockholms kommun
12060,Årsta,0180,Stockholms kommun
12061,Stockholm,0180,Stockholms kommun
12062,Stockholm,0180,Stockholms kommun
12063,Stockholm,0180,Stockholms kommun
12064,Stockholm,0180,Stockholms kommun
12065,Stockholm,0180,Stockholms kommun
12066,Stockholm,0180,Stockholms kommun
12067,Stockholm,0180,Stockholms kommun
12068,Stockholm,0180,Stockholms kommun
12069,Stockholm,0180,Stockholms kommun
12070,Stockholm,0180,Stockholms kommun
12071,Stockholm,0180,Stockholms kommun
12078,Stockholm,0180,Stockholms kommun
12079,Stockholm,0180,Stockholms kommun
12082,Stockholm,0180,Stockholms kommun
12083,Stockholm,0180,Stockholms kommun
12086,Stockholm,0180,Stockholms kommun
12087,Stockholm,0180,Stockholms kommun
12088,Stockholm,0180,Stockholms kommun
12090,Stockholm,0180,Stockholms kommun
12100,Johanneshov,0180,Stockholms kommun
12105,Johanneshov,0180,Stockholms kommun
12106,Johanneshov,0180,Stockholms kommun
12107,Stockholm-Globen,0125,Ekerö kommun
12114,Enskededalen,0180,Stockholms kommun
12115,Enskededalen,0180,Stockholms kommun
12116,Johanneshov,0180,Stockholms kommun
12117,Johanneshov,0180,Stockholms kommun
12118,Johanneshov,0180,Stockholms kommun
12120,Johanneshov,0180,Stockholms kommun
12121,Johanneshov,0180,Stockholms kommun
12122,Johanneshov,0180,Stockholms kommun
12123,Johanneshov,0180,Stockholms kommun
12126,Stockholm-Globen,0125,Ekerö kommun
12127,Stockholm-Globen,0125,Ekerö kommun
12128,Stockholm-Globen,0125,Ekerö kommun
12130,Enskededalen,0180,Stockholms kommun
12131,Enskededalen,0180,Stockholms kommun
12132,Enskededalen,0180,Stockholms kommun
12133,Enskededalen,0180,Stockholms kommun
12134,Enskededalen,0180,Stockholms kommun
12135,Johanneshov,0180,Stockholms kommun
12136,Johanneshov,0180,Stockholms kommun
12137,Johanneshov,0180,Stockholms kommun
12138,Johanneshov,0180,Stockholms kommun
12139,Johanneshov,0180,Stockholms kommun
12140,Johanneshov,0180,Stockholms kommun
12143,Johanneshov,0180,Stockholms kommun
12144,Johanneshov,0180,Stockholms kommun
12145,Johanneshov,0180,Stockholms kommun
12146,Johanneshov,0180,Stockholms kommun
12147,Johanneshov,0180,Stockholms kommun
12148,Johanneshov,0180,Stockholms kommun
12149,Johanneshov,0180,Stockholms kommun
12150,Johanneshov,0180,Stockholms kommun
12151,Johanneshov,0180,Stockholms kommun
12152,Johanneshov,0180,Stockholms kommun
12153,Johanneshov,0180,Stockholms kommun
12154,Johanneshov,0180,Stockholms kommun
12155,Johanneshov,0180,Stockholms kommun
12156,Johanneshov,0180,Stockholms kommun
12162,Johanneshov,0180,Stockholms kommun
12163,Johanneshov,0180,Stockholms kommun
12177,Johanneshov,0180,Stockholms kommun
12187,Enskededalen,0180,Stockholms kommun
12188,Stockholm-Globen,0125,Ekerö kommun
12200,Enskede,0180,Stockholms kommun
12203,Enskede,0180,Stockholms kommun
12206,Enskede,0180,Stockholms kommun
12220,Enskede,0180,Stockholms kommun
12231,Enskede,0180,Stockholms kommun
12232,Enskede,0180,Stockholms kommun
12233,Enskede,0180,Stockholms kommun
12234,Enskede,0180,Stockholms kommun
12237,Enskede,0180,Stockholms kommun
12238,Enskede,0180,Stockholms kommun
12239,Enskede,0180,Stockholms kommun
12240,Enskede,0180,Stockholms kommun
12241,Enskede,0180,Stockholms kommun
12242,Enskede,0180,Stockholms kommun
12243,Enskede,0180,Stockholms kommun
12244,Enskede,0180,Stockholms kommun
12245,Enskede,0180,Stockholms kommun
12246,Enskede,0180,Stockholms kommun
12247,Enskede,0180,Stockholms kommun
12248,Enskede,0180,Stockholms kommun
12249,Enskede,0180,Stockholms kommun
12260,Enskede,0180,Stockholms kommun
12262,Enskede,0180,Stockholms kommun
12263,Enskede,0180,Stockholms kommun
12264,Enskede,0180,Stockholms kommun
12265,Enskede,0180,Stockholms kommun
12266,Enskede,0180,Stockholms kommun
12286,Enskede,0180,Stockholms kommun
12288,Enskede,0180,Stockholms kommun
12300,Farsta,0180,Stockholms kommun
12305,Farsta,0180,Stockholms kommun
12320,Farsta,0180,Stockholms kommun
12321,Farsta,0180,Stockholms kommun
12322,Farsta,0180,Stockholms kommun
12323,Farsta,0180,Stockholms kommun
12331,Farsta,0180,Stockholms kommun
12332,Farsta,0180,Stockholms kommun
12333,Farsta,0180,Stockholms kommun
12334,Farsta,0180,Stockholms kommun
12340,Farsta,0180,Stockholms kommun
12341,Farsta,0180,Stockholms kommun
12342,Farsta,0180,Stockholms kommun
12343,Farsta,0180,Stockholms kommun
12344,Farsta,0180,Stockholms kommun
12346,Farsta,0180,Stockholms kommun
12347,Farsta,0180,Stockholms kommun
12348,Farsta,0180,Stockholms kommun
12349,Farsta,0180,Stockholms kommun
12350,Farsta,0180,Stockholms kommun
12352,Farsta,0126,Huddinge kommun
12353,Farsta,0180,Stockholms kommun
12354,Farsta,0180,Stockholms kommun
12355,Farsta,0180,Stockholms kommun
12357,Farsta,0180,Stockholms kommun
12358,Farsta,0180,Stockholms kommun
12359,Farsta,0180,Stockholms kommun
12360,Farsta,0180,Stockholms kommun
12361,Farsta,0180,Stockholms kommun
12363,Farsta,0180,Stockholms kommun
12371,Farsta,0180,Stockholms kommun
12372,Farsta,0180,Stockholms kommun
12373,Farsta,0180,Stockholms kommun
12400,Bandhagen,0180,Stockholms kommun
12404,Bandhagen,0180,Stockholms kommun
12420,Bandhagen,0180,Stockholms kommun
12421,Bandhagen,0180,Stockholms kommun
12422,Bandhagen,0180,Stockholms kommun
12430,Bandhagen,0180,Stockholms kommun
12431,Bandhagen,0180,Stockholms kommun
12432,Bandhagen,0180,Stockholms kommun
12433,Bandhagen,0180,Stockholms kommun
12434,Bandhagen,0180,Stockholms kommun
12450,Bandhagen,0180,Stockholms kommun
12451,Bandhagen,0180,Stockholms kommun
12452,Bandhagen,0180,Stockholms kommun
12453,Bandhagen,0180,Stockholms kommun
12454,Bandhagen,0180,Stockholms kommun
12455,Bandhagen,0180,Stockholms kommun
12456,Bandhagen,0180,Stockholms kommun
12457,Bandhagen,0180,Stockholms kommun
12458,Bandhagen,0180,Stockholms kommun
12459,Bandhagen,0180,Stockholms kommun
12460,Bandhagen,0180,Stockholms kommun
12461,Bandhagen,0180,Stockholms kommun
12462,Bandhagen,0180,Stockholms kommun
12463,Bandhagen,0180,Stockholms kommun
12464,Bandhagen,0180,Stockholms kommun
12465,Bandhagen,0180,Stockholms kommun
12466,Bandhagen,0180,Stockholms kommun
12467,Bandhagen,0180,Stockholms kommun
12470,Bandhagen,0180,Stockholms kommun
12471,Bandhagen,0180,Stockholms kommun
12472,Bandhagen,0180,Stockholms kommun
12473,Bandhagen,0180,Stockholms kommun
12474,Bandhagen,0180,Stockholms kommun
12475,Bandhagen,0180,Stockholms kommun
12476,Bandhagen,0180,Stockholms kommun
12477,Bandhagen,0180,Stockholms kommun
12502,Älvsjö,0180,Stockholms kommun
12505,Älvsjö,0180,Stockholms kommun
12520,Älvsjö,0180,Stockholms kommun
12521,Älvsjö,0180,Stockholms kommun
12522,Älvsjö,0180,Stockholms kommun
12523,Älvsjö,0180,Stockholms kommun
12524,Älvsjö,0180,Stockholms kommun
12530,Älvsjö,0180,Stockholms kommun
12531,Älvsjö,0180,Stockholms kommun
12532,Älvsjö,0180,Stockholms kommun
12533,Älvsjö,0180,Stockholms kommun
12534,Älvsjö,0180,Stockholms kommun
12535,Älvsjö,0180,Stockholms kommun
12540,Älvsjö,0180,Stockholms kommun
12541,Älvsjö,0180,Stockholms kommun
12542,Älvsjö,0180,Stockholms kommun
12543,Älvsjö,0180,Stockholms kommun
12544,Älvsjö,0180,Stockholms kommun
12545,Älvsjö,0180,Stockholms kommun
12546,Älvsjö,0180,Stockholms kommun
12547,Älvsjö,0180,Stockholms kommun
12548,Älvsjö,0180,Stockholms kommun
12549,Älvsjö,0180,Stockholms kommun
12551,Älvsjö,0180,Stockholms kommun
12552,Älvsjö,0180,Stockholms kommun
12553,Älvsjö,0180,Stockholms kommun
12554,Älvsjö,0180,Stockholms kommun
12555,Älvsjö,0180,Stockholms kommun
12556,Älvsjö,0180,Stockholms kommun
12557,Älvsjö,0180,Stockholms kommun
12558,Älvsjö,0180,Stockholms kommun
12559,Älvsjö,0180,Stockholms kommun
12560,Älvsjö,0180,Stockholms kommun
12570,Älvsjö,0180,Stockholms kommun
12572,Älvsjö,0180,Stockholms kommun
12573,Älvsjö,0180,Stockholms kommun
12574,Älvsjö,0180,Stockholms kommun
12580,Stockholm,0180,Stockholms kommun
12582,Stockholm,0180,Stockholms kommun
12586,Älvsjö,0180,Stockholms kommun
12600,Hägersten,0180,Stockholms kommun
12608,Stockholm,0180,Stockholms kommun
12609,Hägersten,0180,Stockholms kommun
12611,Stockholm,0180,Stockholms kommun
12612,Stockholm,0180,Stockholms kommun
12613,Stockholm,0180,Stockholms kommun
12614,Stockholm,0180,Stockholms kommun
12615,Stockholm,0180,Stockholms kommun
12616,Stockholm,0180,Stockholms kommun
12617,Stockholm,0180,Stockholms kommun
12620,Stockholm,0180,Stockholms kommun
12625,Stockholm,0180,Stockholms kommun
12626,Hägersten,0180,Stockholms kommun
12627,Stockholm,0180,Stockholms kommun
12629,Hägersten,0180,Stockholms kommun
12630,Hägersten,0180,Stockholms kommun
12631,Hägersten,0180,Stockholms kommun
12634,Hägersten,0180,Stockholms kommun
12635,Hägersten,0180,Stockholms kommun
12636,Hägersten,0180,Stockholms kommun
12637,Hägersten,0180,Stockholms kommun
12638,Hägersten,0180,Stockholms kommun
12639,Hägersten,0180,Stockholms kommun
12640,Hägersten,0180,Stockholms kommun
12641,Hägersten,0180,Stockholms kommun
12642,Hägersten,0180,Stockholms kommun
12647,Hägersten,0180,Stockholms kommun
12648,Hägersten,0180,Stockholms kommun
12649,Hägersten,0180,Stockholms kommun
12650,Hägersten,0180,Stockholms kommun
12651,Hägersten,0180,Stockholms kommun
12652,Hägersten,0180,Stockholms kommun
12653,Hägersten,0180,Stockholms kommun
12654,Hägersten,0180,Stockholms kommun
12655,Hägersten,0180,Stockholms kommun
12677,Hägersten,0180,Stockholms kommun
12678,Hägersten,0180,Stockholms kommun
12679,Hägersten,0180,Stockholms kommun
12680,Stockholm,0180,Stockholms kommun
12681,Stockholm,0180,Stockholms kommun
12686,Stockholm,0180,Stockholms kommun
12688,Stockholm,0180,Stockholms kommun
12700,Skärholmen,0180,Stockholms kommun
12702,Skärholmen,0180,Stockholms kommun
12720,Skärholmen,0180,Stockholms kommun
12724,Skärholmen,0180,Stockholms kommun
12726,Skärholmen,0180,Stockholms kommun
12729,Stockholm,0180,Stockholms kommun
12730,Skärholmen,0180,Stockholms kommun
12731,Skärholmen,0180,Stockholms kommun
12732,Skärholmen,0180,Stockholms kommun
12733,Skärholmen,0180,Stockholms kommun
12734,Skärholmen,0180,Stockholms kommun
12735,Skärholmen,0180,Stockholms kommun
12736,Skärholmen,0180,Stockholms kommun
12737,Skärholmen,0180,Stockholms kommun
12738,Skärholmen,0180,Stockholms kommun
12739,Skärholmen,0180,Stockholms kommun
12740,Skärholmen,0180,Stockholms kommun
12741,Skärholmen,0180,Stockholms kommun
12742,Skärholmen,0180,Stockholms kommun
12743,Skärholmen,0180,Stockholms kommun
12744,Skärholmen,0180,Stockholms kommun
12745,Skärholmen,0180,Stockholms kommun
12747,Skärholmen,0180,Stockholms kommun
12748,Skärholmen,0180,Stockholms kommun
12749,Skärholmen,0180,Stockholms kommun
12751,Skärholmen,0180,Stockholms kommun
12760,Skärholmen,0180,Stockholms kommun
12761,Skärholmen,0180,Stockholms kommun
12784,Skärholmen,0180,Stockholms kommun
12785,Skärholmen,0180,Stockholms kommun
12800,Skarpnäck,0180,Stockholms kommun
12804,Bagarmossen,0180,Stockholms kommun
12805,Bagarmossen,0180,Stockholms kommun
12806,Sköndal,0180,Stockholms kommun
12807,Sköndal,0180,Stockholms kommun
12820,Skarpnäck,0180,Stockholms kommun
12821,Skarpnäck,0180,Stockholms kommun
12822,Skarpnäck,0180,Stockholms kommun
12823,Skarpnäck,0180,Stockholms kommun
12830,Skarpnäck,0180,Stockholms kommun
12831,Skarpnäck,0180,Stockholms kommun
12832,Skarpnäck,0180,Stockholms kommun
12833,Skarpnäck,0180,Stockholms kommun
12834,Skarpnäck,0180,Stockholms kommun
12835,Skarpnäck,0180,Stockholms kommun
12836,Skarpnäck,0180,Stockholms kommun
12838,Skarpnäck,0180,Stockholms kommun
12839,Skarpnäck,0180,Stockholms kommun
12841,Bagarmossen,0180,Stockholms kommun
12842,Bagarmossen,0180,Stockholms kommun
12843,Bagarmossen,0180,Stockholms kommun
12844,Bagarmossen,0180,Stockholms kommun
12845,Bagarmossen,0180,Stockholms kommun
12846,Bagarmossen,0180,Stockholms kommun
12847,Bagarmossen,0182,Nacka kommun
12848,Bagarmossen,0180,Stockholms kommun
12862,Sköndal,0180,Stockholms kommun
12863,Sköndal,0180,Stockholms kommun
12864,Sköndal,0180,Stockholms kommun
12865,Sköndal,0180,Stockholms kommun
12866,Sköndal,0180,Stockholms kommun
12867,Sköndal,0180,Stockholms kommun
